**IPS TRAFFIC ALLOWED(LAST 30 DAYS)**
**Report Generated at: 2025-04-23 10:43:17**
**Generated By : superadmin@erasmith.com**

Event Id,Account Name,Device Host Name,File Name,Device Severity,Message,Ip Address,Creation Time
0e99400e-dfde-4c67-add3-a8e12deaef86,PHISHING@MERCHANTSFLEET.COM,,,Low,"{aig:f63e1966-9521-549d-f92d-08dd81952cfb,f3u:phishing@merchantsfleet.com,ts:2025-04-22T11:59:00.0000000Z,te:2025-04-22T12:00:00.0000000Z,op:UserSubmission,wl:SecurityComplianceCenter,tid:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,tdc:1,reid:e420ac93-3916-4ed3-17b7-08dd81952ed8,wsrt:2025-04-22T12:02:51,mdt:Audit,rid:5e109db2-f860-4d79-8faf-aed562f1d58d,cid:b26a5770-0c38-434a-9380-3a3c2c27bbb3,ad:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,lon:UserSubmission,an:Email reported by user as malware or phish,sev:Low}",,2025-04-22 12:34:28
eb9a4093-18f4-4fdf-8bf4-cf93d941578f,PHISHING@MERCHANTSFLEET.COM,,,Low,"{aig:6f6b3c7e-f560-7657-2a2a-08dd819509c9,f3u:phishing@merchantsfleet.com,ts:2025-04-22T11:58:00.0000000Z,te:2025-04-22T11:59:00.0000000Z,op:UserSubmission,wl:SecurityComplianceCenter,tid:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,tdc:1,reid:e756159b-cd9e-40e1-4445-08dd81950b2e,wsrt:2025-04-22T12:00:31,mdt:Audit,rid:5e109db2-f860-4d79-8faf-aed562f1d58d,cid:b26a5770-0c38-434a-9380-3a3c2c27bbb3,ad:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,lon:UserSubmission,an:Email reported by user as malware or phish,sev:Low}",,2025-04-22 12:34:24
a1d77ceb-276b-450e-8e81-c9c0d14fbac0,HASINFO@VOYA.COM,,,,"{Version:3.0,VendorName:Microsoft,ProviderName:OATP,AlertType:b26a5770-0c38-434a-9380-3a3c2c27bbb3,StartTimeUtc:2025-04-22T11:59:00Z,EndTimeUtc:2025-04-22T12:00:00Z,TimeGenerated:2025-04-22T11:59:47.5266667Z,ProcessingEndTime:2025-04-22T12:10:33.616021Z,Status:InProgress,Severity:Low,ConfidenceLevel:Unknown,ConfidenceScore:1.0,IsIncident:false,ProviderAlertId:f63e1966-9521-549d-f92d-08dd81952cfb,SystemAlertId:null,CorrelationKey:f62e8c35-fe93-4bdb-846d-18759bdab6a6,Investigations:[{$id:1,Id:urn:SubmissionInvestigation:78ae9e73eca649118bf5c9f3072bd531,InvestigationStatus:Running}],InvestigationIds:[urn:SubmissionInvestigation:78ae9e73eca649118bf5c9f3072bd531],Intent:Probing,ResourceIdentifiers:[{$id:2,AadTenantId:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,Type:AAD}],AzureResourceId:null,WorkspaceId:null,WorkspaceSubscriptionId:null,WorkspaceResourceGroup:null,AgentId:null,AlertDisplayName:Email reported by user as malware or phish,Description:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,ExtendedLinks:[{Href:https://security.microsoft.com/viewalerts?id=f63e1966-9521-549d-f92d-08dd81952cfb,Category:null,Label:alert,Type:webLink}],Metadata:{CustomApps:null,GenericInfo:null},Entities:[{$id:3,MailboxPrimaryAddress:alyssaramirez@merchantsfleet.com,Upn:alyssaramirez@merchantsfleet.com,AadId:fd80b955-d567-457e-b975-4424e6fa04ee,RiskLevel:None,Type:mailbox,Urn:urn:UserEntity:0a24c6b1d2b5f9c544e9c08f98da3f7e,Source:OATP,FirstSeen:2025-04-22T12:08:25},{$id:4,Recipient:alyssaramirez@merchantsfleet.com,Urls:[http://voyamarketingzone.13931640.128149@bounce.dmpemail1.com/?subject=unsubscribe,https://www4.dmp-voyamail.com/voyamarketingzone/dsc/collateral/Email_Banner_XLarge(3).jpg,https://www4.dmp-voyamail.com/voyamarketingzone/files/image_repository/email_templates/167037/voya_facebook.png,https://www4.dmp-voyamail.com/voyamarketingzone/files/image_repository/email_templates/167037/voya_youtube.png,https://www4.dmp-voyamail.com/voyamarketingzone/files/image_repository/email_templates/167037/footer_bar.png,https://www4.dmp-voyamail.com/voyamarketingzone/files/image_repository/email_templates/167037/logo.png],Sender:hasinfo@voya.com,P1Sender:www-data+voyamarketingzone@bounce.dmp-voyamail.com,P1SenderDomain:bounce.dmp-voyamail.com,SenderIP:208.82.211.28,P2Sender:hasinfo@voya.com,P2SenderDisplayName:Voya Health Account Solutions,P2SenderDomain:voya.com,ReceivedDate:2025-04-21T17:52:03,NetworkMessageId:555b55ef-20e6-45ac-dc12-08dd80fd36f3,InternetMessageId:<20250421175158.B959888D6E@mail.voya.dmpemail1.com>,Subject:Update to Voya Health Account Solutions homepage,AntispamDirection:Inbound,DeliveryAction:DeliveredAsSpam,ThreatDetectionMethods:[MLModel],Language:en,DeliveryLocation:JunkFolder,OriginalDeliveryLocation:JunkFolder,AdditionalActionsAndResults:[OriginalDelivery: [N/A]],AuthDetails:[{Name:SPF,Value:Pass},{Name:DKIM,Value:Fail},{Name:DMARC,Value:Fail},{Name:Comp Auth,Value:none}],SystemOverrides:[],Type:mailMessage,Urn:urn:MailEntity:0a7fc56513622f8b58936b8270cf5926,Source:OATP,FirstSeen:2025-04-22T12:08:25}],LogCreationTime:2025-04-22T12:10:33.6316454Z,MachineName:BN8NAM12BG402,SourceTemplateType:Activity_Single,Category:ThreatManagement,SourceAlertType:System}",208.82.211.28,2025-04-22 12:10:41
780c4797-3714-4dd5-b213-f09dc14387b3,CARLOS.MEJIA2@THOMSONREUTERS.COM,,,,"{Version:3.0,VendorName:Microsoft,ProviderName:OATP,AlertType:b26a5770-0c38-434a-9380-3a3c2c27bbb3,StartTimeUtc:2025-04-22T11:58:00Z,EndTimeUtc:2025-04-22T11:59:00Z,TimeGenerated:2025-04-22T11:59:20.1433333Z,ProcessingEndTime:2025-04-22T12:10:31.6629098Z,Status:InProgress,Severity:Low,ConfidenceLevel:Unknown,ConfidenceScore:1.0,IsIncident:false,ProviderAlertId:6f6b3c7e-f560-7657-2a2a-08dd819509c9,SystemAlertId:null,CorrelationKey:a70b3566-1a70-462b-b832-5b94db19ca1a,Investigations:[{$id:1,Id:urn:SubmissionInvestigation:e97d62a7df8bab43296b14979b7dee90,InvestigationStatus:Running}],InvestigationIds:[urn:SubmissionInvestigation:e97d62a7df8bab43296b14979b7dee90],Intent:Probing,ResourceIdentifiers:[{$id:2,AadTenantId:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,Type:AAD}],AzureResourceId:null,WorkspaceId:null,WorkspaceSubscriptionId:null,WorkspaceResourceGroup:null,AgentId:null,AlertDisplayName:Email reported by user as malware or phish,Description:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,ExtendedLinks:[{Href:https://security.microsoft.com/viewalerts?id=6f6b3c7e-f560-7657-2a2a-08dd819509c9,Category:null,Label:alert,Type:webLink}],Metadata:{CustomApps:null,GenericInfo:null},Entities:[{$id:3,Recipient:alyssaramirez@merchantsfleet.com,Sender:carlos.mejia2@thomsonreuters.com,P1Sender:carlos.mejia2@bouncebm.thomsonreuters.com,P1SenderDomain:bouncebm.thomsonreuters.com,SenderIP:65.110.55.248,P2Sender:carlos.mejia2@thomsonreuters.com,P2SenderDisplayName:Mejia Carlitos,P2SenderDomain:thomsonreuters.com,ReceivedDate:2025-04-21T20:44:42,NetworkMessageId:c33559bf-ffdf-4855-cfc7-08dd81155607,InternetMessageId:<4adb2df1a7674999a8b9cb999ea2bcd4@thomsonreuters.com>,Subject:Reaching out,AntispamDirection:Inbound,DeliveryAction:Delivered,Language:en,DeliveryLocation:Inbox,OriginalDeliveryLocation:Inbox,AdditionalActionsAndResults:[OriginalDelivery: [N/A]],AuthDetails:[{Name:SPF,Value:Pass},{Name:DKIM,Value:Pass},{Name:DMARC,Value:Pass},{Name:Comp Auth,Value:pass}],SystemOverrides:[],Type:mailMessage,Urn:urn:MailEntity:30e379dc7abec44f19c1b6cd01977689,Source:OATP,FirstSeen:2025-04-22T12:08:25},{$id:4,MailboxPrimaryAddress:alyssaramirez@merchantsfleet.com,Upn:alyssaramirez@merchantsfleet.com,AadId:fd80b955-d567-457e-b975-4424e6fa04ee,RiskLevel:None,Type:mailbox,Urn:urn:UserEntity:2398da6da1a912e916cd863b90884969,Source:OATP,FirstSeen:2025-04-22T12:08:25}],LogCreationTime:2025-04-22T12:10:31.678534Z,MachineName:BN8NAM12BG402,SourceTemplateType:Activity_Single,Category:ThreatManagement,SourceAlertType:System}",65.110.55.248,2025-04-22 12:10:41
bfadfdd0-93d3-4e01-92e0-1afd4a6750f1,AIRINVESTIGATION,,,,"{Version:3.0,VendorName:Microsoft,ProviderName:OATP,AlertType:b26a5770-0c38-434a-9380-3a3c2c27bbb3,StartTimeUtc:2025-04-22T11:59:00Z,EndTimeUtc:2025-04-22T12:00:00Z,TimeGenerated:2025-04-22T11:59:47.5266667Z,ProcessingEndTime:2025-04-22T12:05:24.6808051Z,Status:InProgress,Severity:Low,ConfidenceLevel:Unknown,ConfidenceScore:1.0,IsIncident:false,ProviderAlertId:f63e1966-9521-549d-f92d-08dd81952cfb,SystemAlertId:null,CorrelationKey:b8331958-fb13-417f-8cdf-c1d977ee17ae,Investigations:[{$id:1,Id:urn:SubmissionInvestigation:78ae9e73eca649118bf5c9f3072bd531,InvestigationStatus:Running}],InvestigationIds:[urn:SubmissionInvestigation:78ae9e73eca649118bf5c9f3072bd531],Intent:Probing,ResourceIdentifiers:[{$id:2,AadTenantId:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,Type:AAD}],AzureResourceId:null,WorkspaceId:null,WorkspaceSubscriptionId:null,WorkspaceResourceGroup:null,AgentId:null,AlertDisplayName:Email reported by user as malware or phish,Description:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,ExtendedLinks:[{Href:https://security.microsoft.com/viewalerts?id=f63e1966-9521-549d-f92d-08dd81952cfb,Category:null,Label:alert,Type:webLink}],Metadata:{CustomApps:null,GenericInfo:null},LogCreationTime:2025-04-22T12:05:24.6808051Z,MachineName:BN8NAM12BG402,SourceTemplateType:Activity_Single,Category:ThreatManagement,SourceAlertType:System}",,2025-04-22 12:05:28
348907e1-cb1d-4af3-a4dd-09ed236d339e,AIRINVESTIGATION,,,,"{Version:3.0,VendorName:Microsoft,ProviderName:OATP,AlertType:b26a5770-0c38-434a-9380-3a3c2c27bbb3,StartTimeUtc:2025-04-22T11:58:00Z,EndTimeUtc:2025-04-22T11:59:00Z,TimeGenerated:2025-04-22T11:59:20.1433333Z,ProcessingEndTime:2025-04-22T12:05:23.3526901Z,Status:InProgress,Severity:Low,ConfidenceLevel:Unknown,ConfidenceScore:1.0,IsIncident:false,ProviderAlertId:6f6b3c7e-f560-7657-2a2a-08dd819509c9,SystemAlertId:null,CorrelationKey:41b673e8-20b3-4638-8664-b27169fcf9d4,Investigations:[{$id:1,Id:urn:SubmissionInvestigation:e97d62a7df8bab43296b14979b7dee90,InvestigationStatus:Running}],InvestigationIds:[urn:SubmissionInvestigation:e97d62a7df8bab43296b14979b7dee90],Intent:Probing,ResourceIdentifiers:[{$id:2,AadTenantId:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,Type:AAD}],AzureResourceId:null,WorkspaceId:null,WorkspaceSubscriptionId:null,WorkspaceResourceGroup:null,AgentId:null,AlertDisplayName:Email reported by user as malware or phish,Description:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,ExtendedLinks:[{Href:https://security.microsoft.com/viewalerts?id=6f6b3c7e-f560-7657-2a2a-08dd819509c9,Category:null,Label:alert,Type:webLink}],Metadata:{CustomApps:null,GenericInfo:null},LogCreationTime:2025-04-22T12:05:23.3526901Z,MachineName:BN8NAM12BG402,SourceTemplateType:Activity_Single,Category:ThreatManagement,SourceAlertType:System}",,2025-04-22 12:05:28
428bf356-5110-493c-86fc-5e26471d019b,PHISHING@MERCHANTSFLEET.COM,,,Low,"{aig:f63e1966-9521-549d-f92d-08dd81952cfb,f3u:phishing@merchantsfleet.com,ts:2025-04-22T11:59:00.0000000Z,te:2025-04-22T12:00:00.0000000Z,op:UserSubmission,wl:SecurityComplianceCenter,tid:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,tdc:1,reid:e420ac93-3916-4ed3-17b7-08dd81952ed8,wsrt:2025-04-22T12:02:51,mdt:Audit,rid:5e109db2-f860-4d79-8faf-aed562f1d58d,cid:b26a5770-0c38-434a-9380-3a3c2c27bbb3,ad:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,lon:UserSubmission,an:Email reported by user as malware or phish,sev:Low}",,2025-04-22 12:04:21
617ddf72-d9b1-4e6a-8fe9-4f3297a97618,PHISHING@MERCHANTSFLEET.COM,,,Low,"{aig:6f6b3c7e-f560-7657-2a2a-08dd819509c9,f3u:phishing@merchantsfleet.com,ts:2025-04-22T11:58:00.0000000Z,te:2025-04-22T11:59:00.0000000Z,op:UserSubmission,wl:SecurityComplianceCenter,tid:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,tdc:1,reid:e756159b-cd9e-40e1-4445-08dd81950b2e,wsrt:2025-04-22T12:00:31,mdt:Audit,rid:5e109db2-f860-4d79-8faf-aed562f1d58d,cid:b26a5770-0c38-434a-9380-3a3c2c27bbb3,ad:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,lon:UserSubmission,an:Email reported by user as malware or phish,sev:Low}",,2025-04-22 12:01:48
557d2337-d996-47e9-8e1f-19a813855462,PHISHING@MERCHANTSFLEET.COM,,,Low,"{aig:f63e1966-9521-549d-f92d-08dd81952cfb,f3u:phishing@merchantsfleet.com,ts:2025-04-22T11:59:00Z,te:2025-04-22T12:00:00Z,op:UserSubmission,wl:SecurityComplianceCenter,tid:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,tdc:1,reid:01cf4982-517a-4b2a-289a-08dd81952da0,wsrt:0001-01-01T00:00:00,mdt:u,rid:5e109db2-f860-4d79-8faf-aed562f1d58d,cid:b26a5770-0c38-434a-9380-3a3c2c27bbb3,ad:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,lon:UserSubmission,an:Email reported by user as malware or phish,sev:Low,ail:https://security.microsoft.com/mtp-investigation/urn:SubmissionInvestigation:78ae9e73eca649118bf5c9f3072bd531}",,2025-04-22 12:00:09
abbd2a9e-dd02-4709-bb98-053a7aeb6c07,PHISHING@MERCHANTSFLEET.COM,,,Low,"{aig:6f6b3c7e-f560-7657-2a2a-08dd819509c9,f3u:phishing@merchantsfleet.com,ts:2025-04-22T11:58:00Z,te:2025-04-22T11:59:00Z,op:UserSubmission,wl:SecurityComplianceCenter,tid:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,tdc:1,reid:0b09620e-519a-44d6-904f-08dd81950a47,wsrt:0001-01-01T00:00:00,mdt:u,rid:5e109db2-f860-4d79-8faf-aed562f1d58d,cid:b26a5770-0c38-434a-9380-3a3c2c27bbb3,ad:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,lon:UserSubmission,an:Email reported by user as malware or phish,sev:Low,ail:https://security.microsoft.com/mtp-investigation/urn:SubmissionInvestigation:e97d62a7df8bab43296b14979b7dee90}",,2025-04-22 11:59:49
77f2df88-f7f9-4004-9244-dd26f97e5e75,PHISHING@MERCHANTSFLEET.COM,,,Low,"{aig:f63e1966-9521-549d-f92d-08dd81952cfb,f3u:phishing@merchantsfleet.com,ts:2025-04-22T11:59:00.0000000Z,te:2025-04-22T12:00:00.0000000Z,op:UserSubmission,wl:SecurityComplianceCenter,tid:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,tdc:1,reid:01cf4982-517a-4b2a-289a-08dd81952da0,wsrt:0001-01-01T00:00:00,mdt:u,rid:5e109db2-f860-4d79-8faf-aed562f1d58d,cid:b26a5770-0c38-434a-9380-3a3c2c27bbb3,ad:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,lon:UserSubmission,an:Email reported by user as malware or phish,sev:Low}",,2025-04-22 11:59:47
62467782-e7e6-4541-936e-5e08878b17de,PHISHING@MERCHANTSFLEET.COM,,,Low,"{etype:User,eid:phishing@merchantsfleet.com,tid:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,ts:2025-04-22T11:59:47.2059546Z,te:2025-04-22T11:59:47.2059546Z,op:UserSubmission,tdc:1,suid:phishing@merchantsfleet.com,ut:Regular,ssic:0,tsd:hasinfo@voya.com,sip:,imsgid:3d24b68f-2698-409a-b87c-465f8179b355@DM4PR11MB8225.namprd11.prod.outlook.com,srt:1,trc:alyssaramirez@merchantsfleet.com,ms:Update to Voya Health Account Solutions homepage,sid:01cf4982-517a-4b2a-289a-08dd81952da0,aii:555b55ef-20e6-45ac-dc12-08dd80fd36f3,md:2025-04-21T17:51:59.3510930Z,etps:SubmissionId:245d3f47-867d-4f25-f92d-08dd81952cfb,lon:UserSubmission}",,2025-04-22 11:59:47
5efe48c7-150b-4082-bff3-832e59c2e1b8,PHISHING@MERCHANTSFLEET.COM,,,Low,"{aig:6f6b3c7e-f560-7657-2a2a-08dd819509c9,f3u:phishing@merchantsfleet.com,ts:2025-04-22T11:58:00Z,te:2025-04-22T11:59:00Z,op:UserSubmission,wl:SecurityComplianceCenter,tid:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,tdc:1,reid:0b09620e-519a-44d6-904f-08dd81950a47,wsrt:0001-01-01T00:00:00,mdt:u,rid:5e109db2-f860-4d79-8faf-aed562f1d58d,cid:b26a5770-0c38-434a-9380-3a3c2c27bbb3,ad:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,lon:UserSubmission,an:Email reported by user as malware or phish,sev:Low,ail:https://security.microsoft.com/mtp-investigation/urn:SubmissionInvestigation:e97d62a7df8bab43296b14979b7dee90}",,2025-04-22 11:59:20
c0c2bc00-e6a9-47af-b451-c6d4b8aae84d,PHISHING@MERCHANTSFLEET.COM,,,Low,"{etype:User,eid:phishing@merchantsfleet.com,tid:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,ts:2025-04-22T11:58:47.9050831Z,te:2025-04-22T11:58:47.9050831Z,op:UserSubmission,tdc:1,suid:phishing@merchantsfleet.com,ut:Regular,ssic:0,tsd:Carlos.Mejia2@thomsonreuters.com,sip:,imsgid:6f3284b7-1058-4cb7-ba96-2d7b7aacdc38@DS0PR11MB8739.namprd11.prod.outlook.com,srt:1,trc:alyssaramirez@merchantsfleet.com,ms:Reaching out,sid:0b09620e-519a-44d6-904f-08dd81950a47,aii:c33559bf-ffdf-4855-cfc7-08dd81155607,md:2025-04-21T20:44:39.4127303Z,etps:SubmissionId:3175ec24-4824-4ca5-2a2a-08dd819509c9,lon:UserSubmission}",,2025-04-22 11:59:20
98267208-cb86-459a-b889-11e4f67357c2,TAYLOR.SARAH@SQXFINANCIALDATA.COM,,,,"{Version:3.0,VendorName:Microsoft,ProviderName:OATP,AlertType:b26a5770-0c38-434a-9380-3a3c2c27bbb3,StartTimeUtc:2025-04-21T19:34:00Z,EndTimeUtc:2025-04-21T19:35:00Z,TimeGenerated:2025-04-21T19:34:29.9066667Z,ProcessingEndTime:2025-04-21T20:04:44.7081322Z,Status:Resolved,Severity:Low,ConfidenceLevel:Unknown,ConfidenceScore:1.0,IsIncident:false,ProviderAlertId:9c63a142-ac6b-758a-85ad-08dd810b7b8e,SystemAlertId:null,CorrelationKey:ef715adf-a113-484d-8436-2f5b31cab89a,Investigations:[{$id:1,Id:urn:SubmissionInvestigation:d14358e8aa1409725a4b2ba04aa2a326,InvestigationStatus:Benign}],InvestigationIds:[urn:SubmissionInvestigation:d14358e8aa1409725a4b2ba04aa2a326],Intent:Probing,ResourceIdentifiers:[{$id:2,AadTenantId:74e16038-e7dd-4392-b38a-5a2b6d6e3a25,Type:AAD}],AzureResourceId:null,WorkspaceId:null,WorkspaceSubscriptionId:null,WorkspaceResourceGroup:null,AgentId:null,AlertDisplayName:Email reported by user as malware or phish,Description:This alert is triggered when any email message is reported as malware or phish by users -V1.0.0.3,ExtendedLinks:[{Href:https://security.microsoft.com/viewalerts?id=9c63a142-ac6b-758a-85ad-08dd810b7b8e,Category:null,Label:alert,Type:webLink}],Metadata:{CustomApps:null,GenericInfo:null},Entities:[{$id:3,MailboxPrimaryAddress:robertlewis@merchantsfleet.com,Upn:robertlewis@merchantsfleet.com,AadId:0cb67f6e-49b5-42ce-8bb0-1968079a2319,RiskLevel:None,Type:mailbox,Urn:urn:UserEntity:7293bfd666f00d1f573655429553c007,Source:OATP,FirstSeen:2025-04-21T19:39:35},{$id:4,Recipient:robertlewis@merchantsfleet.com,Sender:taylor.sarah@sqxfinancialdata.com,P1Sender:taylor.sarah@sqxfinancialdata.com,P1SenderDomain:sqxfinancialdata.com,SenderIP:2607:f8b0:4864:20::d44,P2Sender:taylor.sarah@sqxfinancialdata.com,P2SenderDisplayName:Sarah Taylor,P2SenderDomain:sqxfinancialdata.com,ReceivedDate:2025-04-21T18:06:35,NetworkMessageId:cce28b3e-a452-46cb-5a03-08dd80ff3963,InternetMessageId:<CAMm21JemZKXYVM-sYFUo4k9Q=tez_M4db9f+89tuLbN4-Ci1Ww@mail.gmail.com>,Subject:Re: quick question Robert,AntispamDirection:Inbound,DeliveryAction:DeliveredAsSpam,ThreatDetectionMethods:[MLModel],Language:en,DeliveryLocation:JunkFolder,OriginalDeliveryLocation:JunkFolder,AdditionalActionsAndResults:[OriginalDelivery: [N/A]],AuthDetails:[{Name:SPF,Value:Pass},{Name:DKIM,Value:Pass},{Name:DMARC,Value:Pass},{Name:Comp Auth,Value:pass}],SystemOverrides:[],Type:mailMessage,Urn:urn:MailEntity:51642e67e759678c5ca3e3946d2ecb68,Source:OATP,FirstSeen:2025-04-21T19:39:35},{$id:5,Address:2607:f8b0:4864:20::d44,Type:ip,Urn:urn:IPEntity:d9a5cbaf2d4edb6c27b569ae66e304e1,Source:OATP,FirstSeen:2025-04-21T19:42:48},{$id:6,NetworkMessageIds:[cce28b3e-a452-46cb-5a03-08dd80ff3963],CountByThreatType:{HighConfPhish:0,Phish:0,Malware:0,Spam:1},CountByProtectionStatus:{DeliveredAsSpam:1},CountByDeliveryLocation:{JunkFolder:1},Query:( (( (Subject:\Re: quick question Robert\) ) AND ( (SenderIp:\2607:f8b0:4864:20::d44\) ) AND ( (AntispamDirection:\1\) ) AND ( (ContentType: 1) )) AND NOT(XmiInfoTenantPolicyFinalVerdictSource:PhishEdu) AND NOT(XmiInfoTenantPolicyFinalVerdictSource:SecOps)),QueryTime:2025-04-21T19:50:00Z,MailCount:1,IsVolumeAnamoly:false,ClusterSourceIdentifier:cce28b3e-a452-46cb-5a03-08dd80ff3963,ClusterSourceType:Similarity,ClusterQueryStartTime:2025-04-01T00:00:00Z,ClusterQueryEndTime:2025-04-21T19:50:00Z,ClusterGroup:Subject,SenderIp,AntispamDirection,Type:mailCluster,ClusterBy:Subject;SenderIp;AntispamDirection;ContentType,ClusterByValue:Re: quick question Robert;2607:f8b0:4864:20::d44;1;1,QueryStartTime:4/1/2025 12:00:00 AM,QueryTime:4/21/2025 7:50:00 PM,Urn:urn:MailClusterEntity:7312be7a79f433783ee737c0e848de33,Source:OATP,FirstSeen:2025-04-21T19:49:27},{$id:7,NetworkMessageIds:[cce28b3e-a452-46cb-5a03-08dd80ff3963],CountByThreatType:{HighConfPhish:0,Phish:0,Malware:0,Spam:1},CountByProtectionStatus:{DeliveredAsSpam:1},CountByDeliveryLocation:{JunkFolder:1},Query:( (( (BodyFingerprintBin1:\4158551584\) ) AND ( (SenderIp:\2607:f8b0:4864:20::d44\) ) AND ( (ContentType: 1) )) AND NOT(XmiInfoTenantPolicyFinalVerdictSource:PhishEdu) AND NOT(XmiInfoTenantPolicyFinalVerdictSource:SecOps)),QueryTime:2025-04-21T19:50:00Z,MailCount:1,IsVolumeAnamoly:false,ClusterSourceIdentifier:cce28b3e-a452-46cb-5a03-08dd80ff3963,ClusterSourceType:Similarity,ClusterQueryStartTime:2025-04-01T00:00:00Z,ClusterQueryEndTime:2025-04-21T19:50:00Z,ClusterGroup:BodyFingerprintBin1,SenderIp,Type:mailCluster,ClusterBy:BodyFingerprintBin1;SenderIp;ContentType,ClusterByValue:4158551584;2607:f8b0:4864:20::d44;1,QueryStartTime:4/1/2025 12:00:00 AM,QueryTime:4/21/2025 7:50:00 PM,Urn:urn:MailClusterEntity:2815472d3fd58041bf2f3f44b5f6250a,Source:OATP,FirstSeen:2025-04-21T19:49:27},{$id:8,NetworkMessageIds:[cce28b3e-a452-46cb-5a03-08dd80ff3963],CountByThreatType:{HighConfPhish:0,Phish:0,Malware:0,Spam:1},CountByProtectionStatus:{DeliveredAsSpam:1},CountByDeliveryLocation:{JunkFolder:1},Query:( (( (BodyFingerprintBin1:\4158551584\) ) AND ( (P2SenderDomain:\sqxfinancialdata.com\) ) AND ( (ContentType: 1) )) AND NOT(XmiInfoTenantPolicyFinalVerdictSource:PhishEdu) AND NOT(XmiInfoTenantPolicyFinalVerdictSource:SecOps)),QueryTime:2025-04-21T19:50:00Z,MailCount:1,IsVolumeAnamoly:false,ClusterSourceIdentifier:cce28b3e-a452-46cb-5a03-08dd80ff3963,ClusterSourceType:Similarity,ClusterQueryStartTime:2025-04-01T00:00:00Z,ClusterQueryEndTime:2025-04-21T19:50:00Z,ClusterGroup:BodyFingerprintBin1,P2SenderDomain,Type:mailCluster,ClusterBy:BodyFingerprintBin1;P2SenderDomain;ContentType,ClusterByValue:4158551584;sqxfinancialdata.com;1,QueryStartTime:4/1/2025 12:00:00 AM,QueryTime:4/21/2025 7:50:00 PM,Urn:urn:MailClusterEntity:6118349ec711f34fc207b561ad3b512e,Source:OATP,FirstSeen:2025-04-21T19:49:27},{$id:9,NetworkMessageIds:[cce28b3e-a452-46cb-5a03-08dd80ff3963],CountByThreatType:{HighConfPhish:0,Phish:0,Malware:0,Spam:1},CountByProtectionStatus:{DeliveredAsSpam:1},CountByDeliveryLocation:{JunkFolder:1},Query:( (( (Subject:\Re: quick question Robert\) ) AND ( (P2SenderDomain:\sqxfinancialdata.com\) ) AND ( (AntispamDirection:\1\) ) AND ( (ContentType: 1) )) AND NOT(XmiInfoTenantPolicyFinalVerdictSource:PhishEdu) AND NOT(XmiInfoTenantPolicyFinalVerdictSource:SecOps)),QueryTime:2025-04-21T19:50:00Z,MailCount:1,IsVolumeAnamoly:false,ClusterSourceIdentifier:cce28b3e-a452-46cb-5a03-08dd80ff3963,ClusterSourceType:Similarity,ClusterQueryStartTime:2025-04-01T00:00:00Z,ClusterQueryEndTime:2025-04-21T19:50:00Z,ClusterGroup:Subject,P2SenderDomain,AntispamDirection,Type:mailCluster,ClusterBy:Subject;P2SenderDomain;AntispamDirection;ContentType,ClusterByValue:Re: quick question Robert;sqxfinancialdata.com;1;1,QueryStartTime:4/1/2025 12:00:00 AM,QueryTime:4/21/2025 7:50:00 PM,Urn:urn:MailClusterEntity:34a7df80e0bbeef036bdc11415082b96,Source:OATP,FirstSeen:2025-04-21T19:49:27}],LogCreationTime:2025-04-21T20:04:44.7081322Z,MachineName:BN8NAM12BG407,SourceTemplateType:Activity_Single,Category:ThreatManagement,SourceAlertType:System}",,2025-04-21 20:06:55
